EMPLEADO,C,46;ZONARUTA,C,5;NOMBRE,C,20;ORDCOB,N,4,0;RAZONSOC,C,35;DIRECCION,C,30;CODIGOCLI,C,8;FORMAPAG,C,1;NUMEROF,N,8,0;FECHAMOV,D;ENTREGAS,N,5,0;DEVOLUCION,N,5,0;FALTANTES,N,5,0;VALORUNITA,N,12,2;FEPAGO,D;CODIGOPU,C,3;NOMPU,C,15
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;03/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;04/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;05/03/2011;5;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;07/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;08/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;09/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FABIO ZAPATA MISCELANEA DON TATO;CRA  14 # 25-06;DOTATO01;C;;01/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FABIO ZAPATA MISCELANEA DON TATO;CRA  14 # 25-06;DOTATO01;C;;02/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FABIO ZAPATA MISCELANEA DON TATO;CRA  14 # 25-06;DOTATO01;C;;03/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FABIO ZAPATA MISCELANEA DON TATO;CRA  14 # 25-06;DOTATO01;C;;04/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FABIO ZAPATA MISCELANEA DON TATO;CRA  14 # 25-06;DOTATO01;C;;05/03/2011;2;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FABIO ZAPATA MISCELANEA DON TATO;CRA  14 # 25-06;DOTATO01;C;;07/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FABIO ZAPATA MISCELANEA DON TATO;CRA  14 # 25-06;DOTATO01;C;;08/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FABIO ZAPATA MISCELANEA DON TATO;CRA  14 # 25-06;DOTATO01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RIGOBERTO GRIZALES MIS RIGUIN;CALLE 27# 11-61;RIGUIN01;C;;01/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RIGOBERTO GRIZALES MIS RIGUIN;CALLE 27# 11-61;RIGUIN01;C;;02/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RIGOBERTO GRIZALES MIS RIGUIN;CALLE 27# 11-61;RIGUIN01;C;;03/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RIGOBERTO GRIZALES MIS RIGUIN;CALLE 27# 11-61;RIGUIN01;C;;04/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RIGOBERTO GRIZALES MIS RIGUIN;CALLE 27# 11-61;RIGUIN01;C;;05/03/2011;10;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RIGOBERTO GRIZALES MIS RIGUIN;CALLE 27# 11-61;RIGUIN01;C;;07/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RIGOBERTO GRIZALES MIS RIGUIN;CALLE 27# 11-61;RIGUIN01;C;;08/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RIGOBERTO GRIZALES MIS RIGUIN;CALLE 27# 11-61;RIGUIN01;C;;09/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUCERITO;CALLE 19 # 35-07 TIEN LUCERITO;TIENLU01;C;;01/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUCERITO;CALLE 19 # 35-07 TIEN LUCERITO;TIENLU01;C;;02/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUCERITO;CALLE 19 # 35-07 TIEN LUCERITO;TIENLU01;C;;03/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUCERITO;CALLE 19 # 35-07 TIEN LUCERITO;TIENLU01;C;;04/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUCERITO;CALLE 19 # 35-07 TIEN LUCERITO;TIENLU01;C;;05/03/2011;3;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUCERITO;CALLE 19 # 35-07 TIEN LUCERITO;TIENLU01;C;;07/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUCERITO;CALLE 19 # 35-07 TIEN LUCERITO;TIENLU01;C;;08/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUCERITO;CALLE 19 # 35-07 TIEN LUCERITO;TIENLU01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA MIXTA MIGUEL ESQUINA;CRA  17  CALLE 26 ESQUINA;MISMIG01;C;;01/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA MIXTA MIGUEL ESQUINA;CRA  17  CALLE 26 ESQUINA;MISMIG01;C;;02/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA MIXTA MIGUEL ESQUINA;CRA  17  CALLE 26 ESQUINA;MISMIG01;C;;03/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA MIXTA MIGUEL ESQUINA;CRA  17  CALLE 26 ESQUINA;MISMIG01;C;;04/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA MIXTA MIGUEL ESQUINA;CRA  17  CALLE 26 ESQUINA;MISMIG01;C;;05/03/2011;3;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA MIXTA MIGUEL ESQUINA;CRA  17  CALLE 26 ESQUINA;MISMIG01;C;;07/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA MIXTA MIGUEL ESQUINA;CRA  17  CALLE 26 ESQUINA;MISMIG01;C;;08/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA MIXTA MIGUEL ESQUINA;CRA  17  CALLE 26 ESQUINA;MISMIG01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PUESTO DE DULCES PASAJE;CRA 22  CALLE 29 PASAJE LA 14;JOSERO01;C;;01/03/2011;8;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PUESTO DE DULCES PASAJE;CRA 22  CALLE 29 PASAJE LA 14;JOSERO01;C;;02/03/2011;8;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PUESTO DE DULCES PASAJE;CRA 22  CALLE 29 PASAJE LA 14;JOSERO01;C;;03/03/2011;8;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PUESTO DE DULCES PASAJE;CRA 22  CALLE 29 PASAJE LA 14;JOSERO01;C;;04/03/2011;8;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PUESTO DE DULCES PASAJE;CRA 22  CALLE 29 PASAJE LA 14;JOSERO01;C;;05/03/2011;8;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PUESTO DE DULCES PASAJE;CRA 22  CALLE 29 PASAJE LA 14;JOSERO01;C;;07/03/2011;8;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PUESTO DE DULCES PASAJE;CRA 22  CALLE 29 PASAJE LA 14;JOSERO01;C;;08/03/2011;8;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PUESTO DE DULCES PASAJE;CRA 22  CALLE 29 PASAJE LA 14;JOSERO01;C;;09/03/2011;8;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA PEREZ   EL CARMEN;CRA 32 # 17 - 23;TIEPER02;C;;01/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA PEREZ   EL CARMEN;CRA 32 # 17 - 23;TIEPER02;C;;02/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA PEREZ   EL CARMEN;CRA 32 # 17 - 23;TIEPER02;C;;03/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA PEREZ   EL CARMEN;CRA 32 # 17 - 23;TIEPER02;C;;04/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA PEREZ   EL CARMEN;CRA 32 # 17 - 23;TIEPER02;C;;05/03/2011;2;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA PEREZ   EL CARMEN;CRA 32 # 17 - 23;TIEPER02;C;;07/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA PEREZ   EL CARMEN;CRA 32 # 17 - 23;TIEPER02;C;;08/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA PEREZ   EL CARMEN;CRA 32 # 17 - 23;TIEPER02;C;;09/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MAURICIO ACOSTA TIE PELICANO;CALLE  19 CON CRA 33 ESQUINA;TIEPEL02;C;;01/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MAURICIO ACOSTA TIE PELICANO;CALLE  19 CON CRA 33 ESQUINA;TIEPEL02;C;;02/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MAURICIO ACOSTA TIE PELICANO;CALLE  19 CON CRA 33 ESQUINA;TIEPEL02;C;;03/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MAURICIO ACOSTA TIE PELICANO;CALLE  19 CON CRA 33 ESQUINA;TIEPEL02;C;;04/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MAURICIO ACOSTA TIE PELICANO;CALLE  19 CON CRA 33 ESQUINA;TIEPEL02;C;;05/03/2011;6;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MAURICIO ACOSTA TIE PELICANO;CALLE  19 CON CRA 33 ESQUINA;TIEPEL02;C;;07/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MAURICIO ACOSTA TIE PELICANO;CALLE  19 CON CRA 33 ESQUINA;TIEPEL02;C;;08/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MAURICIO ACOSTA TIE PELICANO;CALLE  19 CON CRA 33 ESQUINA;TIEPEL02;C;;09/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUKAS;CRA 12 # 28 - 06;TIENJO01;C;;01/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUKAS;CRA 12 # 28 - 06;TIENJO01;C;;02/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUKAS;CRA 12 # 28 - 06;TIENJO01;C;;03/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUKAS;CRA 12 # 28 - 06;TIENJO01;C;;04/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUKAS;CRA 12 # 28 - 06;TIENJO01;C;;05/03/2011;3;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUKAS;CRA 12 # 28 - 06;TIENJO01;C;;07/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUKAS;CRA 12 # 28 - 06;TIENJO01;C;;08/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TIENDA LUKAS;CRA 12 # 28 - 06;TIENJO01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;VALENCIA JUAN DAVID TIE.SAN LORENZO;CRA 18 # 34-49 TIE SAN LORENZO;JUADAV01;C;;01/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;VALENCIA JUAN DAVID TIE.SAN LORENZO;CRA 18 # 34-49 TIE SAN LORENZO;JUADAV01;C;;02/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;VALENCIA JUAN DAVID TIE.SAN LORENZO;CRA 18 # 34-49 TIE SAN LORENZO;JUADAV01;C;;03/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;VALENCIA JUAN DAVID TIE.SAN LORENZO;CRA 18 # 34-49 TIE SAN LORENZO;JUADAV01;C;;04/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;VALENCIA JUAN DAVID TIE.SAN LORENZO;CRA 18 # 34-49 TIE SAN LORENZO;JUADAV01;C;;05/03/2011;2;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;VALENCIA JUAN DAVID TIE.SAN LORENZO;CRA 18 # 34-49 TIE SAN LORENZO;JUADAV01;C;;07/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;VALENCIA JUAN DAVID TIE.SAN LORENZO;CRA 18 # 34-49 TIE SAN LORENZO;JUADAV01;C;;08/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;VALENCIA JUAN DAVID TIE.SAN LORENZO;CRA 18 # 34-49 TIE SAN LORENZO;JUADAV01;C;;09/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FERNANDEZ A. PATRICIA TIE ANGELA;CRA 25 # 33-14 TIE. ANGELA;TIEANG01;C;;01/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FERNANDEZ A. PATRICIA TIE ANGELA;CRA 25 # 33-14 TIE. ANGELA;TIEANG01;C;;02/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FERNANDEZ A. PATRICIA TIE ANGELA;CRA 25 # 33-14 TIE. ANGELA;TIEANG01;C;;03/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FERNANDEZ A. PATRICIA TIE ANGELA;CRA 25 # 33-14 TIE. ANGELA;TIEANG01;C;;04/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FERNANDEZ A. PATRICIA TIE ANGELA;CRA 25 # 33-14 TIE. ANGELA;TIEANG01;C;;05/03/2011;5;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FERNANDEZ A. PATRICIA TIE ANGELA;CRA 25 # 33-14 TIE. ANGELA;TIEANG01;C;;07/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FERNANDEZ A. PATRICIA TIE ANGELA;CRA 25 # 33-14 TIE. ANGELA;TIEANG01;C;;08/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;FERNANDEZ A. PATRICIA TIE ANGELA;CRA 25 # 33-14 TIE. ANGELA;TIEANG01;C;;09/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PEREZ PACHON JUAN DAVID PAR MOTOS;CALLE  17 CRA 24 # 24 -23;JUPEPA01;C;;01/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PEREZ PACHON JUAN DAVID PAR MOTOS;CALLE  17 CRA 24 # 24 -23;JUPEPA01;C;;02/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PEREZ PACHON JUAN DAVID PAR MOTOS;CALLE  17 CRA 24 # 24 -23;JUPEPA01;C;;03/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PEREZ PACHON JUAN DAVID PAR MOTOS;CALLE  17 CRA 24 # 24 -23;JUPEPA01;C;;04/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PEREZ PACHON JUAN DAVID PAR MOTOS;CALLE  17 CRA 24 # 24 -23;JUPEPA01;C;;05/03/2011;3;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PEREZ PACHON JUAN DAVID PAR MOTOS;CALLE  17 CRA 24 # 24 -23;JUPEPA01;C;;07/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PEREZ PACHON JUAN DAVID PAR MOTOS;CALLE  17 CRA 24 # 24 -23;JUPEPA01;C;;08/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;PEREZ PACHON JUAN DAVID PAR MOTOS;CALLE  17 CRA 24 # 24 -23;JUPEPA01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1165;TIENDA MIXTA LIMEL;CL 68 #35 75;TIELIM01;C;;07/03/2011;6;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1165;TIENDA MIXTA LIMEL;CL 68 #35 75;TIELIM01;C;;08/03/2011;6;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1165;TIENDA MIXTA LIMEL;CL 68 #35 75;TIELIM01;C;;09/03/2011;6;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02 MALABAR;TIE4001;C;;08/03/2011;7;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02 MALABAR;TIE4001;C;;09/03/2011;7;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;TIENDA URAPANES;CL 10 # 1B -02;TIEURA01;C;;03/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;TIENDA URAPANES;CL 10 # 1B -02;TIEURA01;C;;04/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;TIENDA URAPANES;CL 10 # 1B -02;TIEURA01;C;;05/03/2011;8;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;TIENDA URAPANES;CL 10 # 1B -02;TIEURA01;C;;07/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;TIENDA URAPANES;CL 10 # 1B -02;TIEURA01;C;;08/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1210;TIENDA URAPANES;CL 10 # 1B -02;TIEURA01;C;;09/03/2011;5;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1350;MISCELANEA DOÐA INES;CR 35 #100-29;MISDOÐ01;C;;04/03/2011;30;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1350;MISCELANEA DOÐA INES;CR 35 #100-29;MISDOÐ01;C;;05/03/2011;45;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1350;MISCELANEA DOÐA INES;CR 35 #100-29;MISDOÐ01;C;;07/03/2011;30;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1350;MISCELANEA DOÐA INES;CR 35 #100-29;MISDOÐ01;C;;08/03/2011;30;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1350;MISCELANEA DOÐA INES;CR 35 #100-29;MISDOÐ01;C;;09/03/2011;30;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1135;SUPERMERCADO IDEAL # 1;CL 67B # 31-15;SUPIDE01;C;;08/03/2011;7;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1135;SUPERMERCADO IDEAL # 1;CL 67B # 31-15;SUPIDE01;C;;09/03/2011;7;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;02/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;03/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;04/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;05/03/2011;12;0;0;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;07/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;08/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;09/03/2011;10;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1313;TIENDA J.2;CL 105D #32A 33;TIEJ201;C;;04/03/2011;7;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1313;TIENDA J.2;CL 105D #32A 33;TIEJ201;C;;05/03/2011;7;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1313;TIENDA J.2;CL 105D #32A 33;TIEJ201;C;;07/03/2011;7;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1313;TIENDA J.2;CL 105D #32A 33;TIEJ201;C;;08/03/2011;7;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1313;TIENDA J.2;CL 105D #32A 33;TIEJ201;C;;09/03/2011;7;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1285;RANCHO Y LICORES LA ENEA;KILOMETRO13 VIA AL MAGDALENA;RANLIC01;C;;04/03/2011;14;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1285;RANCHO Y LICORES LA ENEA;KILOMETRO13 VIA AL MAGDALENA;RANLIC01;C;;05/03/2011;15;;;800;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1285;RANCHO Y LICORES LA ENEA;KILOMETRO13 VIA AL MAGDALENA;RANLIC01;C;;07/03/2011;14;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1285;RANCHO Y LICORES LA ENEA;KILOMETRO13 VIA AL MAGDALENA;RANLIC01;C;;08/03/2011;14;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1285;RANCHO Y LICORES LA ENEA;KILOMETRO13 VIA AL MAGDALENA;RANLIC01;C;;09/03/2011;14;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1270;MISCELANEA EL BOSQUE;CL 81B #36 09 LUSITANIA;MISBOS01;C;;02/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1270;MISCELANEA EL BOSQUE;CL 81B #36 09 LUSITANIA;MISBOS01;C;;03/03/2011;8;;;525;;NDI;Q HUBO
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1270;MISCELANEA EL BOSQUE;CL 81B #36 09 LUSITANIA;MISBOS01;C;;04/03/2011;8;;;525;;NDI;Q HUBO
